新华医疗	600587	0.0201248436496
深康佳A	000016	0.0200854277239
宁波建工	601789	0.0199775857158
铁龙物流	600125	0.0198756921609
东材科技	601208	0.0197710100883
吉视传媒	601929	0.0197179020657
美菱电器	000521	0.0197080192225
上海医药	601607	0.0195822540517
北京城乡	600861	0.0194187492629
重庆燃气	600917	0.019107417927
今世缘	603369	0.0189114620393
天药股份	600488	0.0189083170814
岳阳林纸	600963	0.0186080668793
仪电电子	600602	0.0182839971851
金晶科技	600586	0.0182585894121
大众公用	600635	0.0177886207493
中国中冶	601618	0.0172429486728
通程控股	000419	0.017163763001
东旭光电	000413	0.0169102074112
常林股份	600710	0.0163509453029
天津松江	600225	0.0162020004191
杉杉股份	600884	0.0161753701814
龙建股份	600853	0.0161490027261
万里股份	600847	0.0161376962739
郑煤机	601717	0.015946779868
天士力	600535	0.0159228502957
吉林高速	601518	0.0158490870362
华纺股份	600448	0.0158224270242
腾达建设	600512	0.0157117153063
锦州港	600190	0.015617557643
丽珠集团	000513	0.0155228265689
新华传媒	600825	0.0153633621004
中国铁建	601186	0.0152936696098
中联重科	000157	0.0152776512212
苏常柴A	000570	0.0151617975528
华塑控股	000509	0.0149656439782
棱光实业	600629	0.0148172064596
中兴通讯	000063	0.014812601027
蓝科高新	601798	0.014564600245
广汇能源	600256	0.0144957085124
世茂股份	600823	0.0143880226317
东方银星	600753	0.0143557263513
外运发展	600270	0.0143122953075
华北制药	600812	0.014147503277
美都能源	600175	0.0139281396948
设计股份	603018	0.013815185309
中国西电	601179	0.0138096942795
岷江水电	600131	0.0136952562751
山东钢铁	600022	0.0136734523702
惠泉啤酒	600573	0.0131385626146
华海药业	600521	0.0129824163821
赣粤高速	600269	0.0129733922693
长江通信	600345	0.0129618755953
大有能源	600403	0.0129366120943
重庆百货	600729	0.0128932818085
信雅达	600571	0.0126055736693
南宁百货	600712	0.0124742087391
广电电气	601616	0.0120635133082
深高速	600548	0.0119047676561
深圳机场	000089	0.0118636823122
郑州煤电	600121	0.0117006018326
海德股份	000567	0.0115924353355
中国交建	601800	0.0115889335885
首商股份	600723	0.0115501482979
金隅股份	601992	0.0115414909375
国药一致	000028	0.0113279217159
云南白药	000538	0.0113180618504
翠微股份	603123	0.0112344970144
宁波联合	600051	0.010941692567
亚泰集团	600881	0.0109054818487
方大特钢	600507	0.0107783554227
深中华A	000017	0.0106830486036
*ST东安	600178	0.0105185470192
沱牌舍得	600702	0.0104702402421
中原高速	600020	0.0104425080905
西藏珠峰	600338	0.0104036610463
宁夏建材	600449	0.0102337251339
会稽山	601579	0.0101864146726
好当家	600467	0.0100123427633
龙溪股份	600592	0.00993864483496
博威合金	601137	0.00990787245059
创业环保	600874	0.00985566820114
四川成渝	601107	0.00979908250661
百花村	600721	0.00974638828925
和邦股份	603077	0.00969732378845
华夏银行	600015	0.00969090077405
三一重工	600031	0.00967674531173
陕西黑猫	601015	0.00960178450377
隧道股份	600820	0.00954315397725
波导股份	600130	0.00953421315625
太龙药业	600222	0.00949524523504
国电南瑞	600406	0.00941677445288
天润乳业	600419	0.00940971587026
*ST新材	600299	0.00938124710281
瑞茂通	600180	0.00925148553299
*ST成城	600247	0.00905065464089
宁波富达	600724	0.00898479019107
长城电工	600192	0.00890865270452
金种子酒	600199	0.00885461904364
山东药玻	600529	0.00876325484636
晨鸣纸业	000488	0.00871684160113
建发股份	600153	0.0086929713851
东北制药	000597	0.00867164585658
现代制药	600420	0.00862143877274
博通股份	600455	0.0085194489683
大唐电信	600198	0.00848053158765
安琪酵母	600298	0.00845425577615
张家界	000430	0.00836521058965
北辰实业	601588	0.00832496283011
万家乐	000533	0.00831846471064
华侨城A	000069	0.00820634003941
湖南海利	600731	0.00812420698072
祥龙电业	600769	0.00801122413491
工大首创	600857	0.00797808035906
济川药业	600566	0.00796409945926
天利高新	600339	0.00745219350464
上港集团	600018	0.00734213851048
贵人鸟	603555	0.0073017294052
华远地产	600743	0.00719556167534
创兴资源	600193	0.00717634999824
恒立油缸	601100	0.00711785895413
深桑达A	000032	0.00704789771941
XD大连圣	600593	0.00689644996038
ST景谷	600265	0.00687271687966
九牧王	601566	0.00685385170428
光大银行	601818	0.00672833828057
中国电建	601669	0.00669052319026
杭州解百	600814	0.00669007964005
康恩贝	600572	0.00664967111076
武昌鱼	600275	0.00653685388755
新钢股份	600782	0.00651819750644
时代出版	600551	0.00646383161486
航民股份	600987	0.00638579776005
三联商社	600898	0.00638471076878
东方电气	600875	0.00635106717155
S佳通	600182	0.00635051487694
国通管业	600444	0.00634570542692
栖霞建设	600533	0.0063410887264
深大通	000038	0.00629373829049
中国国航	601111	0.00624463659154
凤竹纺织	600493	0.00619577660698
广安爱众	600979	0.00616816159614
冀东水泥	000401	0.00616684731621
长春燃气	600333	0.00612651121117
华贸物流	603128	0.00606187301372
精达股份	600577	0.00596719967351
